,Folds
7928,1.2.276.0.7230010.3.1.4.8323329.3050.1517875175.795900
7929,1.2.276.0.7230010.3.1.4.8323329.4734.1517875184.394581
7930,1.2.276.0.7230010.3.1.4.8323329.3334.1517875177.309082
7931,1.2.276.0.7230010.3.1.4.8323329.12750.1517875241.644269
7932,1.2.276.0.7230010.3.1.4.8323329.3093.1517875176.86376
7933,1.2.276.0.7230010.3.1.4.8323329.1846.1517875169.900917
7934,1.2.276.0.7230010.3.1.4.8323329.13901.1517875248.564854
7935,1.2.276.0.7230010.3.1.4.8323329.4268.1517875182.35753
7936,1.2.276.0.7230010.3.1.4.8323329.32094.1517875158.395601
7937,1.2.276.0.7230010.3.1.4.8323329.4190.1517875181.595113
7938,1.2.276.0.7230010.3.1.4.8323329.10826.1517875225.797349
7939,1.2.276.0.7230010.3.1.4.8323329.5511.1517875188.605549
7940,1.2.276.0.7230010.3.1.4.8323329.4983.1517875185.841944
7941,1.2.276.0.7230010.3.1.4.8323329.13130.1517875243.796647
7942,1.2.276.0.7230010.3.1.4.8323329.13621.1517875246.889293
7943,1.2.276.0.7230010.3.1.4.8323329.13200.1517875244.107885
7944,1.2.276.0.7230010.3.1.4.8323329.10916.1517875227.893521
7945,1.2.276.0.7230010.3.1.4.8323329.3832.1517875179.711423
7946,1.2.276.0.7230010.3.1.4.8323329.11069.1517875230.875999
7947,1.2.276.0.7230010.3.1.4.8323329.2185.1517875171.553765
7948,1.2.276.0.7230010.3.1.4.8323329.4788.1517875184.810444
7949,1.2.276.0.7230010.3.1.4.8323329.4081.1517875181.14258
7950,1.2.276.0.7230010.3.1.4.8323329.10997.1517875229.282549
7951,1.2.276.0.7230010.3.1.4.8323329.32575.1517875161.285851
7952,1.2.276.0.7230010.3.1.4.8323329.13851.1517875248.285533
7953,1.2.276.0.7230010.3.1.4.8323329.11674.1517875234.256388
7954,1.2.276.0.7230010.3.1.4.8323329.2605.1517875173.687873
7955,1.2.276.0.7230010.3.1.4.8323329.1972.1517875170.492058
7956,1.2.276.0.7230010.3.1.4.8323329.13006.1517875242.971526
7957,1.2.276.0.7230010.3.1.4.8323329.14369.1517875251.777070
7958,1.2.276.0.7230010.3.1.4.8323329.3083.1517875176.13735
7959,1.2.276.0.7230010.3.1.4.8323329.1417.1517875167.659001
7960,1.2.276.0.7230010.3.1.4.8323329.12214.1517875237.992188
7961,1.2.276.0.7230010.3.1.4.8323329.2713.1517875174.188646
7962,1.2.276.0.7230010.3.1.4.8323329.12856.1517875242.202753
7963,1.2.276.0.7230010.3.1.4.8323329.14509.1517875252.460484
7964,1.2.276.0.7230010.3.1.4.8323329.2569.1517875173.478082
7965,1.2.276.0.7230010.3.1.4.8323329.12748.1517875241.622318
7966,1.2.276.0.7230010.3.1.4.8323329.11259.1517875232.14712
7967,1.2.276.0.7230010.3.1.4.8323329.14097.1517875249.612566
7968,1.2.276.0.7230010.3.1.4.8323329.10291.1517875222.993825
7969,1.2.276.0.7230010.3.1.4.8323329.10218.1517875222.667655
7970,1.2.276.0.7230010.3.1.4.8323329.578.1517875163.522743
7971,1.2.276.0.7230010.3.1.4.8323329.11423.1517875232.869116
7972,1.2.276.0.7230010.3.1.4.8323329.1696.1517875168.981150
7973,1.2.276.0.7230010.3.1.4.8323329.12483.1517875239.335488
7974,1.2.276.0.7230010.3.1.4.8323329.2853.1517875175.86683
7975,1.2.276.0.7230010.3.1.4.8323329.10562.1517875224.276393
7976,1.2.276.0.7230010.3.1.4.8323329.1112.1517875166.353030
7977,1.2.276.0.7230010.3.1.4.8323329.2533.1517875173.243191
7978,1.2.276.0.7230010.3.1.4.8323329.10919.1517875227.930291
7979,1.2.276.0.7230010.3.1.4.8323329.3818.1517875179.640372
7980,1.2.276.0.7230010.3.1.4.8323329.13444.1517875245.346980
7981,1.2.276.0.7230010.3.1.4.8323329.13227.1517875244.218269
7982,1.2.276.0.7230010.3.1.4.8323329.14454.1517875252.187556
7983,1.2.276.0.7230010.3.1.4.8323329.32141.1517875158.654188
7984,1.2.276.0.7230010.3.1.4.8323329.3446.1517875177.873129
7985,1.2.276.0.7230010.3.1.4.8323329.2861.1517875175.126214
7986,1.2.276.0.7230010.3.1.4.8323329.1910.1517875170.206599
7987,1.2.276.0.7230010.3.1.4.8323329.4334.1517875182.338245
7988,1.2.276.0.7230010.3.1.4.8323329.3722.1517875179.149102
7989,1.2.276.0.7230010.3.1.4.8323329.32074.1517875158.305578
7990,1.2.276.0.7230010.3.1.4.8323329.14586.1517875252.846806
7991,1.2.276.0.7230010.3.1.4.8323329.2633.1517875173.805125
7992,1.2.276.0.7230010.3.1.4.8323329.13097.1517875243.573970
7993,1.2.276.0.7230010.3.1.4.8323329.3836.1517875179.714860
7994,1.2.276.0.7230010.3.1.4.8323329.3620.1517875178.707361
7995,1.2.276.0.7230010.3.1.4.8323329.14505.1517875252.426338
7996,1.2.276.0.7230010.3.1.4.8323329.13371.1517875244.888670
7997,1.2.276.0.7230010.3.1.4.8323329.3181.1517875176.464020
7998,1.2.276.0.7230010.3.1.4.8323329.10961.1517875228.651064
7999,1.2.276.0.7230010.3.1.4.8323329.12041.1517875237.61303
8000,1.2.276.0.7230010.3.1.4.8323329.1529.1517875168.239585
8001,1.2.276.0.7230010.3.1.4.8323329.11805.1517875234.995125
8002,1.2.276.0.7230010.3.1.4.8323329.1953.1517875170.401502
8003,1.2.276.0.7230010.3.1.4.8323329.572.1517875163.499069
8004,1.2.276.0.7230010.3.1.4.8323329.439.1517875162.950268
8005,1.2.276.0.7230010.3.1.4.8323329.2005.1517875170.663583
8006,1.2.276.0.7230010.3.1.4.8323329.3444.1517875177.871518
8007,1.2.276.0.7230010.3.1.4.8323329.11539.1517875233.482900
8008,1.2.276.0.7230010.3.1.4.8323329.3430.1517875177.809989
8009,1.2.276.0.7230010.3.1.4.8323329.4829.1517875185.28029
8010,1.2.276.0.7230010.3.1.4.8323329.32210.1517875159.35792
8011,1.2.276.0.7230010.3.1.4.8323329.4498.1517875183.161530
8012,1.2.276.0.7230010.3.1.4.8323329.32465.1517875160.738301
8013,1.2.276.0.7230010.3.1.4.8323329.5137.1517875186.584468
8014,1.2.276.0.7230010.3.1.4.8323329.3298.1517875177.148786
8015,1.2.276.0.7230010.3.1.4.8323329.13417.1517875245.223623
8016,1.2.276.0.7230010.3.1.4.8323329.12465.1517875239.237836
8017,1.2.276.0.7230010.3.1.4.8323329.11672.1517875234.255653
8018,1.2.276.0.7230010.3.1.4.8323329.2154.1517875171.397341
8019,1.2.276.0.7230010.3.1.4.8323329.5668.1517875189.396252
8020,1.2.276.0.7230010.3.1.4.8323329.3045.1517875175.783552
8021,1.2.276.0.7230010.3.1.4.8323329.1016.1517875165.922067
8022,1.2.276.0.7230010.3.1.4.8323329.10297.1517875223.21679
8023,1.2.276.0.7230010.3.1.4.8323329.1103.1517875166.333033
8024,1.2.276.0.7230010.3.1.4.8323329.2405.1517875172.567924
8025,1.2.276.0.7230010.3.1.4.8323329.2133.1517875171.297809
8026,1.2.276.0.7230010.3.1.4.8323329.3104.1517875176.145329
8027,1.2.276.0.7230010.3.1.4.8323329.5559.1517875188.796263
8028,1.2.276.0.7230010.3.1.4.8323329.31688.1517875156.332014
8029,1.2.276.0.7230010.3.1.4.8323329.10484.1517875223.907337
8030,1.2.276.0.7230010.3.1.4.8323329.3542.1517875178.318145
8031,1.2.276.0.7230010.3.1.4.8323329.1966.1517875170.465054
8032,1.2.276.0.7230010.3.1.4.8323329.575.1517875163.509769
8033,1.2.276.0.7230010.3.1.4.8323329.12656.1517875241.6893
8034,1.2.276.0.7230010.3.1.4.8323329.5200.1517875186.925660
8035,1.2.276.0.7230010.3.1.4.8323329.32453.1517875160.693238
8036,1.2.276.0.7230010.3.1.4.8323329.4820.1517875184.975018
8037,1.2.276.0.7230010.3.1.4.8323329.2767.1517875174.615519
8038,1.2.276.0.7230010.3.1.4.8323329.1858.1517875169.946702
8039,1.2.276.0.7230010.3.1.4.8323329.1444.1517875167.819390
8040,1.2.276.0.7230010.3.1.4.8323329.4404.1517875182.671929
8041,1.2.276.0.7230010.3.1.4.8323329.4144.1517875181.337594
8042,1.2.276.0.7230010.3.1.4.8323329.2550.1517875173.343751
8043,1.2.276.0.7230010.3.1.4.8323329.13694.1517875247.267434
8044,1.2.276.0.7230010.3.1.4.8323329.3386.1517875177.613974
8045,1.2.276.0.7230010.3.1.4.8323329.1241.1517875166.927802
8046,1.2.276.0.7230010.3.1.4.8323329.13846.1517875248.267206
8047,1.2.276.0.7230010.3.1.4.8323329.3518.1517875178.195349
8048,1.2.276.0.7230010.3.1.4.8323329.4034.1517875180.785599
8049,1.2.276.0.7230010.3.1.4.8323329.5537.1517875188.701804
8050,1.2.276.0.7230010.3.1.4.8323329.3924.1517875180.160770
8051,1.2.276.0.7230010.3.1.4.8323329.4712.1517875184.265400
8052,1.2.276.0.7230010.3.1.4.8323329.4726.1517875184.321845
8053,1.2.276.0.7230010.3.1.4.8323329.12691.1517875241.199034
8054,1.2.276.0.7230010.3.1.4.8323329.3059.1517875175.832178
8055,1.2.276.0.7230010.3.1.4.8323329.14275.1517875250.530260
8056,1.2.276.0.7230010.3.1.4.8323329.12019.1517875236.927067
8057,1.2.276.0.7230010.3.1.4.8323329.2469.1517875172.912453
8058,1.2.276.0.7230010.3.1.4.8323329.12432.1517875239.99286
8059,1.2.276.0.7230010.3.1.4.8323329.31866.1517875157.219023
8060,1.2.276.0.7230010.3.1.4.8323329.1055.1517875166.90196
8061,1.2.276.0.7230010.3.1.4.8323329.11996.1517875236.815439
8062,1.2.276.0.7230010.3.1.4.8323329.1975.1517875170.498018
8063,1.2.276.0.7230010.3.1.4.8323329.11856.1517875236.54874
8064,1.2.276.0.7230010.3.1.4.8323329.13552.1517875246.585918
8065,1.2.276.0.7230010.3.1.4.8323329.5250.1517875187.172161
8066,1.2.276.0.7230010.3.1.4.8323329.1407.1517875167.596214
8067,1.2.276.0.7230010.3.1.4.8323329.11179.1517875231.595038
8068,1.2.276.0.7230010.3.1.4.8323329.12341.1517875238.665936
8069,1.2.276.0.7230010.3.1.4.8323329.5683.1517875189.599331
8070,1.2.276.0.7230010.3.1.4.8323329.31719.1517875156.463113
8071,1.2.276.0.7230010.3.1.4.8323329.12605.1517875240.120412
8072,1.2.276.0.7230010.3.1.4.8323329.4492.1517875183.135400
8073,1.2.276.0.7230010.3.1.4.8323329.4478.1517875183.77797
8074,1.2.276.0.7230010.3.1.4.8323329.14017.1517875249.151484
8075,1.2.276.0.7230010.3.1.4.8323329.32409.1517875160.464957
8076,1.2.276.0.7230010.3.1.4.8323329.11847.1517875236.6617
8077,1.2.276.0.7230010.3.1.4.8323329.1226.1517875166.862141
8078,1.2.276.0.7230010.3.1.4.8323329.3485.1517875178.44507
8079,1.2.276.0.7230010.3.1.4.8323329.5426.1517875188.53696
8080,1.2.276.0.7230010.3.1.4.8323329.10774.1517875225.583514
8081,1.2.276.0.7230010.3.1.4.8323329.12899.1517875242.436844
8082,1.2.276.0.7230010.3.1.4.8323329.3157.1517875176.362072
8083,1.2.276.0.7230010.3.1.4.8323329.13578.1517875246.695724
8084,1.2.276.0.7230010.3.1.4.8323329.4705.1517875184.241893
8085,1.2.276.0.7230010.3.1.4.8323329.4416.1517875182.743351
8086,1.2.276.0.7230010.3.1.4.8323329.10143.1517875222.320737
8087,1.2.276.0.7230010.3.1.4.8323329.13169.1517875243.990757
8088,1.2.276.0.7230010.3.1.4.8323329.2137.1517875171.310660
8089,1.2.276.0.7230010.3.1.4.8323329.4039.1517875180.816116
8090,1.2.276.0.7230010.3.1.4.8323329.4439.1517875182.866025
8091,1.2.276.0.7230010.3.1.4.8323329.11477.1517875233.135121
8092,1.2.276.0.7230010.3.1.4.8323329.14093.1517875249.598872
8093,1.2.276.0.7230010.3.1.4.8323329.12947.1517875242.656443
8094,1.2.276.0.7230010.3.1.4.8323329.4444.1517875182.888516
8095,1.2.276.0.7230010.3.1.4.8323329.31766.1517875156.717754
8096,1.2.276.0.7230010.3.1.4.8323329.32200.1517875158.988723
8097,1.2.276.0.7230010.3.1.4.8323329.11882.1517875236.177865
8098,1.2.276.0.7230010.3.1.4.8323329.31821.1517875157.36889
8099,1.2.276.0.7230010.3.1.4.8323329.11823.1517875235.280930
8100,1.2.276.0.7230010.3.1.4.8323329.3941.1517875180.226042
8101,1.2.276.0.7230010.3.1.4.8323329.1338.1517875167.308295
8102,1.2.276.0.7230010.3.1.4.8323329.14334.1517875251.367307
8103,1.2.276.0.7230010.3.1.4.8323329.11293.1517875232.191299
8104,1.2.276.0.7230010.3.1.4.8323329.11747.1517875234.580518
8105,1.2.276.0.7230010.3.1.4.8323329.12859.1517875242.226874
8106,1.2.276.0.7230010.3.1.4.8323329.12992.1517875242.910727
8107,1.2.276.0.7230010.3.1.4.8323329.2969.1517875175.502019
8108,1.2.276.0.7230010.3.1.4.8323329.4948.1517875185.631254
8109,1.2.276.0.7230010.3.1.4.8323329.12630.1517875240.446656
8110,1.2.276.0.7230010.3.1.4.8323329.3207.1517875176.601047
8111,1.2.276.0.7230010.3.1.4.8323329.14012.1517875249.127099
8112,1.2.276.0.7230010.3.1.4.8323329.32766.1517875162.249870
8113,1.2.276.0.7230010.3.1.4.8323329.5242.1517875187.139735
8114,1.2.276.0.7230010.3.1.4.8323329.3643.1517875178.799075
8115,1.2.276.0.7230010.3.1.4.8323329.14416.1517875252.6236
8116,1.2.276.0.7230010.3.1.4.8323329.3054.1517875175.806397
8117,1.2.276.0.7230010.3.1.4.8323329.11703.1517875234.380040
8118,1.2.276.0.7230010.3.1.4.8323329.5557.1517875188.792693
8119,1.2.276.0.7230010.3.1.4.8323329.5267.1517875187.271125
8120,1.2.276.0.7230010.3.1.4.8323329.10181.1517875222.501595
8121,1.2.276.0.7230010.3.1.4.8323329.2681.1517875174.16963
8122,1.2.276.0.7230010.3.1.4.8323329.3225.1517875176.717969
8123,1.2.276.0.7230010.3.1.4.8323329.12254.1517875238.238549
8124,1.2.276.0.7230010.3.1.4.8323329.2384.1517875172.462098
8125,1.2.276.0.7230010.3.1.4.8323329.3607.1517875178.656616
8126,1.2.276.0.7230010.3.1.4.8323329.31767.1517875156.723648
8127,1.2.276.0.7230010.3.1.4.8323329.1000.1517875165.878027
8128,1.2.276.0.7230010.3.1.4.8323329.31841.1517875157.97024
8129,1.2.276.0.7230010.3.1.4.8323329.14475.1517875252.268453
8130,1.2.276.0.7230010.3.1.4.8323329.13334.1517875244.690937
8131,1.2.276.0.7230010.3.1.4.8323329.10514.1517875224.42928
8132,1.2.276.0.7230010.3.1.4.8323329.11228.1517875231.831074
8133,1.2.276.0.7230010.3.1.4.8323329.14078.1517875249.530973
8134,1.2.276.0.7230010.3.1.4.8323329.5711.1517875189.704083
8135,1.2.276.0.7230010.3.1.4.8323329.3594.1517875178.613998
8136,1.2.276.0.7230010.3.1.4.8323329.11822.1517875235.266167
8137,1.2.276.0.7230010.3.1.4.8323329.13125.1517875243.774483
8138,1.2.276.0.7230010.3.1.4.8323329.10337.1517875223.223660
8139,1.2.276.0.7230010.3.1.4.8323329.10524.1517875224.108162
8140,1.2.276.0.7230010.3.1.4.8323329.11098.1517875231.8549
8141,1.2.276.0.7230010.3.1.4.8323329.3557.1517875178.403984
8142,1.2.276.0.7230010.3.1.4.8323329.5389.1517875187.884108
8143,1.2.276.0.7230010.3.1.4.8323329.10222.1517875222.699231
8144,1.2.276.0.7230010.3.1.4.8323329.1401.1517875167.558474
8145,1.2.276.0.7230010.3.1.4.8323329.32695.1517875161.860724
8146,1.2.276.0.7230010.3.1.4.8323329.11764.1517875234.663839
8147,1.2.276.0.7230010.3.1.4.8323329.4724.1517875184.311054
8148,1.2.276.0.7230010.3.1.4.8323329.11272.1517875232.76256
8149,1.2.276.0.7230010.3.1.4.8323329.31654.1517875156.130659
8150,1.2.276.0.7230010.3.1.4.8323329.1312.1517875167.216527
8151,1.2.276.0.7230010.3.1.4.8323329.14129.1517875249.758591
8152,1.2.276.0.7230010.3.1.4.8323329.1995.1517875170.625283
8153,1.2.276.0.7230010.3.1.4.8323329.3860.1517875179.835693
8154,1.2.276.0.7230010.3.1.4.8323329.5182.1517875186.855893
8155,1.2.276.0.7230010.3.1.4.8323329.14379.1517875251.833992
8156,1.2.276.0.7230010.3.1.4.8323329.1541.1517875168.295822
8157,1.2.276.0.7230010.3.1.4.8323329.13285.1517875244.514517
8158,1.2.276.0.7230010.3.1.4.8323329.13767.1517875247.809409
8159,1.2.276.0.7230010.3.1.4.8323329.551.1517875163.393692
8160,1.2.276.0.7230010.3.1.4.8323329.13874.1517875248.434824
8161,1.2.276.0.7230010.3.1.4.8323329.12860.1517875242.223192
8162,1.2.276.0.7230010.3.1.4.8323329.1700.1517875169.6934
8163,1.2.276.0.7230010.3.1.4.8323329.13583.1517875246.739621
8164,1.2.276.0.7230010.3.1.4.8323329.12564.1517875239.750326
8165,1.2.276.0.7230010.3.1.4.8323329.12637.1517875240.910256
8166,1.2.276.0.7230010.3.1.4.8323329.4073.1517875180.986767
8167,1.2.276.0.7230010.3.1.4.8323329.14002.1517875249.75674
8168,1.2.276.0.7230010.3.1.4.8323329.32704.1517875161.881411
8169,1.2.276.0.7230010.3.1.4.8323329.4240.1517875181.865048
8170,1.2.276.0.7230010.3.1.4.8323329.32442.1517875160.627096
8171,1.2.276.0.7230010.3.1.4.8323329.11037.1517875230.27029
8172,1.2.276.0.7230010.3.1.4.8323329.13934.1517875248.729586
8173,1.2.276.0.7230010.3.1.4.8323329.32105.1517875158.460713
8174,1.2.276.0.7230010.3.1.4.8323329.3240.1517875176.834462
8175,1.2.276.0.7230010.3.1.4.8323329.3718.1517875179.148887
8176,1.2.276.0.7230010.3.1.4.8323329.12477.1517875239.295989
8177,1.2.276.0.7230010.3.1.4.8323329.3029.1517875175.711694
8178,1.2.276.0.7230010.3.1.4.8323329.3617.1517875178.698690
8179,1.2.276.0.7230010.3.1.4.8323329.4537.1517875183.348090
8180,1.2.276.0.7230010.3.1.4.8323329.13514.1517875246.374401
8181,1.2.276.0.7230010.3.1.4.8323329.11213.1517875231.756707
8182,1.2.276.0.7230010.3.1.4.8323329.4583.1517875183.600645
8183,1.2.276.0.7230010.3.1.4.8323329.32705.1517875161.889465
8184,1.2.276.0.7230010.3.1.4.8323329.14004.1517875249.86810
8185,1.2.276.0.7230010.3.1.4.8323329.31920.1517875157.501099
8186,1.2.276.0.7230010.3.1.4.8323329.10457.1517875223.804110
8187,1.2.276.0.7230010.3.1.4.8323329.10375.1517875223.426688
8188,1.2.276.0.7230010.3.1.4.8323329.13405.1517875245.165869
8189,1.2.276.0.7230010.3.1.4.8323329.12005.1517875236.858395
8190,1.2.276.0.7230010.3.1.4.8323329.1794.1517875169.638567
8191,1.2.276.0.7230010.3.1.4.8323329.4369.1517875182.536093
8192,1.2.276.0.7230010.3.1.4.8323329.10161.1517875222.410822
8193,1.2.276.0.7230010.3.1.4.8323329.32762.1517875162.235692
8194,1.2.276.0.7230010.3.1.4.8323329.12441.1517875239.134492
8195,1.2.276.0.7230010.3.1.4.8323329.14144.1517875249.834990
8196,1.2.276.0.7230010.3.1.4.8323329.13365.1517875244.850940
8197,1.2.276.0.7230010.3.1.4.8323329.5189.1517875186.892329
8198,1.2.276.0.7230010.3.1.4.8323329.2732.1517875174.311963
8199,1.2.276.0.7230010.3.1.4.8323329.2409.1517875172.585152
8200,1.2.276.0.7230010.3.1.4.8323329.5355.1517875187.744168
8201,1.2.276.0.7230010.3.1.4.8323329.13799.1517875248.12485
8202,1.2.276.0.7230010.3.1.4.8323329.3631.1517875178.742952
8203,1.2.276.0.7230010.3.1.4.8323329.12774.1517875241.749779
8204,1.2.276.0.7230010.3.1.4.8323329.12595.1517875239.951934
8205,1.2.276.0.7230010.3.1.4.8323329.4864.1517875185.165826
8206,1.2.276.0.7230010.3.1.4.8323329.12745.1517875241.608863
8207,1.2.276.0.7230010.3.1.4.8323329.3349.1517875177.422100
8208,1.2.276.0.7230010.3.1.4.8323329.14605.1517875253.25162
8209,1.2.276.0.7230010.3.1.4.8323329.11922.1517875236.475756
8210,1.2.276.0.7230010.3.1.4.8323329.11394.1517875232.753046
8211,1.2.276.0.7230010.3.1.4.8323329.1358.1517875167.376032
8212,1.2.276.0.7230010.3.1.4.8323329.2733.1517875174.322850
8213,1.2.276.0.7230010.3.1.4.8323329.2389.1517875172.512585
8214,1.2.276.0.7230010.3.1.4.8323329.11268.1517875232.43599
8215,1.2.276.0.7230010.3.1.4.8323329.14135.1517875249.787338
8216,1.2.276.0.7230010.3.1.4.8323329.10730.1517875225.343511
8217,1.2.276.0.7230010.3.1.4.8323329.2493.1517875173.34728
8218,1.2.276.0.7230010.3.1.4.8323329.10107.1517875222.121330
8219,1.2.276.0.7230010.3.1.4.8323329.328.1517875162.408327
8220,1.2.276.0.7230010.3.1.4.8323329.10079.1517875221.858501
8221,1.2.276.0.7230010.3.1.4.8323329.11318.1517875232.302889
8222,1.2.276.0.7230010.3.1.4.8323329.12218.1517875238.27785
8223,1.2.276.0.7230010.3.1.4.8323329.11655.1517875234.164801
8224,1.2.276.0.7230010.3.1.4.8323329.3775.1517875179.372719
8225,1.2.276.0.7230010.3.1.4.8323329.1883.1517875170.92553
8226,1.2.276.0.7230010.3.1.4.8323329.12789.1517875241.863581
8227,1.2.276.0.7230010.3.1.4.8323329.1501.1517875168.127863
8228,1.2.276.0.7230010.3.1.4.8323329.1340.1517875167.307866
8229,1.2.276.0.7230010.3.1.4.8323329.32067.1517875158.259505
8230,1.2.276.0.7230010.3.1.4.8323329.11119.1517875231.251990
8231,1.2.276.0.7230010.3.1.4.8323329.14206.1517875250.244979
8232,1.2.276.0.7230010.3.1.4.8323329.2210.1517875171.650681
8233,1.2.276.0.7230010.3.1.4.8323329.2986.1517875175.564319
8234,1.2.276.0.7230010.3.1.4.8323329.5450.1517875188.203707
8235,1.2.276.0.7230010.3.1.4.8323329.11919.1517875236.467047
8236,1.2.276.0.7230010.3.1.4.8323329.5133.1517875186.574972
8237,1.2.276.0.7230010.3.1.4.8323329.4049.1517875180.859152
8238,1.2.276.0.7230010.3.1.4.8323329.2821.1517875174.897493
8239,1.2.276.0.7230010.3.1.4.8323329.32523.1517875160.987861
8240,1.2.276.0.7230010.3.1.4.8323329.1053.1517875166.78060
8241,1.2.276.0.7230010.3.1.4.8323329.4091.1517875181.79322
8242,1.2.276.0.7230010.3.1.4.8323329.4947.1517875185.628602
8243,1.2.276.0.7230010.3.1.4.8323329.1282.1517875167.114379
8244,1.2.276.0.7230010.3.1.4.8323329.11501.1517875233.236607
8245,1.2.276.0.7230010.3.1.4.8323329.3895.1517875180.10946
8246,1.2.276.0.7230010.3.1.4.8323329.11845.1517875235.983923
8247,1.2.276.0.7230010.3.1.4.8323329.3886.1517875179.980335
8248,1.2.276.0.7230010.3.1.4.8323329.10513.1517875224.45249
8249,1.2.276.0.7230010.3.1.4.8323329.11248.1517875231.960123
8250,1.2.276.0.7230010.3.1.4.8323329.32459.1517875160.716198
8251,1.2.276.0.7230010.3.1.4.8323329.11368.1517875232.635843
8252,1.2.276.0.7230010.3.1.4.8323329.32291.1517875159.535759
8253,1.2.276.0.7230010.3.1.4.8323329.1409.1517875167.603819
8254,1.2.276.0.7230010.3.1.4.8323329.10451.1517875223.778479
8255,1.2.276.0.7230010.3.1.4.8323329.12900.1517875242.443426
8256,1.2.276.0.7230010.3.1.4.8323329.10856.1517875225.972890
8257,1.2.276.0.7230010.3.1.4.8323329.4158.1517875181.418079
8258,1.2.276.0.7230010.3.1.4.8323329.10546.1517875224.225942
8259,1.2.276.0.7230010.3.1.4.8323329.32761.1517875162.229147
8260,1.2.276.0.7230010.3.1.4.8323329.301.1517875162.280319
8261,1.2.276.0.7230010.3.1.4.8323329.32576.1517875161.280204
8262,1.2.276.0.7230010.3.1.4.8323329.12577.1517875239.856318
8263,1.2.276.0.7230010.3.1.4.8323329.2301.1517875172.7308
8264,1.2.276.0.7230010.3.1.4.8323329.13043.1517875243.251817
8265,1.2.276.0.7230010.3.1.4.8323329.422.1517875162.855531
8266,1.2.276.0.7230010.3.1.4.8323329.5787.1517875190.589131
8267,1.2.276.0.7230010.3.1.4.8323329.12177.1517875237.845301
8268,1.2.276.0.7230010.3.1.4.8323329.2704.1517875174.133191
8269,1.2.276.0.7230010.3.1.4.8323329.2765.1517875174.594000
8270,1.2.276.0.7230010.3.1.4.8323329.11003.1517875229.349705
8271,1.2.276.0.7230010.3.1.4.8323329.2364.1517875172.362081
8272,1.2.276.0.7230010.3.1.4.8323329.12827.1517875242.43457
8273,1.2.276.0.7230010.3.1.4.8323329.1098.1517875166.324879
8274,1.2.276.0.7230010.3.1.4.8323329.4484.1517875183.110708
8275,1.2.276.0.7230010.3.1.4.8323329.1840.1517875169.881172
8276,1.2.276.0.7230010.3.1.4.8323329.13477.1517875245.501552
8277,1.2.276.0.7230010.3.1.4.8323329.10707.1517875225.189898
8278,1.2.276.0.7230010.3.1.4.8323329.1249.1517875166.967563
8279,1.2.276.0.7230010.3.1.4.8323329.359.1517875162.552256
8280,1.2.276.0.7230010.3.1.4.8323329.2965.1517875175.480701
8281,1.2.276.0.7230010.3.1.4.8323329.31963.1517875157.737353
8282,1.2.276.0.7230010.3.1.4.8323329.32538.1517875161.80505
8283,1.2.276.0.7230010.3.1.4.8323329.2325.1517875172.188747
8284,1.2.276.0.7230010.3.1.4.8323329.10932.1517875228.122259
8285,1.2.276.0.7230010.3.1.4.8323329.14063.1517875249.440477
8286,1.2.276.0.7230010.3.1.4.8323329.10930.1517875228.110133
8287,1.2.276.0.7230010.3.1.4.8323329.31788.1517875156.843172
8288,1.2.276.0.7230010.3.1.4.8323329.14496.1517875252.386912
8289,1.2.276.0.7230010.3.1.4.8323329.13272.1517875244.445913
8290,1.2.276.0.7230010.3.1.4.8323329.2540.1517875173.274504
8291,1.2.276.0.7230010.3.1.4.8323329.3790.1517875179.435488
8292,1.2.276.0.7230010.3.1.4.8323329.10779.1517875225.609424
8293,1.2.276.0.7230010.3.1.4.8323329.4466.1517875182.996222
8294,1.2.276.0.7230010.3.1.4.8323329.1806.1517875169.645131
8295,1.2.276.0.7230010.3.1.4.8323329.5096.1517875186.389495
8296,1.2.276.0.7230010.3.1.4.8323329.14412.1517875251.972918
8297,1.2.276.0.7230010.3.1.4.8323329.2902.1517875175.293756
8298,1.2.276.0.7230010.3.1.4.8323329.4530.1517875183.330587
8299,1.2.276.0.7230010.3.1.4.8323329.1640.1517875168.702472
8300,1.2.276.0.7230010.3.1.4.8323329.11649.1517875234.130543
8301,1.2.276.0.7230010.3.1.4.8323329.32295.1517875159.741041
8302,1.2.276.0.7230010.3.1.4.8323329.5676.1517875189.451413
8303,1.2.276.0.7230010.3.1.4.8323329.12647.1517875240.972263
8304,1.2.276.0.7230010.3.1.4.8323329.1168.1517875166.599906
8305,1.2.276.0.7230010.3.1.4.8323329.3540.1517875178.313832
8306,1.2.276.0.7230010.3.1.4.8323329.11405.1517875232.807474
8307,1.2.276.0.7230010.3.1.4.8323329.4898.1517875185.318787
8308,1.2.276.0.7230010.3.1.4.8323329.1131.1517875166.419270
8309,1.2.276.0.7230010.3.1.4.8323329.32730.1517875162.25023
8310,1.2.276.0.7230010.3.1.4.8323329.1511.1517875168.177851
8311,1.2.276.0.7230010.3.1.4.8323329.11634.1517875234.32434
8312,1.2.276.0.7230010.3.1.4.8323329.12491.1517875239.375978
8313,1.2.276.0.7230010.3.1.4.8323329.1877.1517875170.17907
8314,1.2.276.0.7230010.3.1.4.8323329.10990.1517875229.219371
8315,1.2.276.0.7230010.3.1.4.8323329.10251.1517875222.833349
8316,1.2.276.0.7230010.3.1.4.8323329.11939.1517875236.536351
