,Folds
7270,1.2.276.0.7230010.3.1.4.8323329.4239.1517875181.860135
7271,1.2.276.0.7230010.3.1.4.8323329.1671.1517875168.859238
7272,1.2.276.0.7230010.3.1.4.8323329.4855.1517875185.129062
7273,1.2.276.0.7230010.3.1.4.8323329.12929.1517875242.577350
7274,1.2.276.0.7230010.3.1.4.8323329.1885.1517875170.101734
7275,1.2.276.0.7230010.3.1.4.8323329.13818.1517875248.101772
7276,1.2.276.0.7230010.3.1.4.8323329.31764.1517875156.691740
7277,1.2.276.0.7230010.3.1.4.8323329.14022.1517875249.175508
7278,1.2.276.0.7230010.3.1.4.8323329.31732.1517875156.518719
7279,1.2.276.0.7230010.3.1.4.8323329.32301.1517875159.761929
7280,1.2.276.0.7230010.3.1.4.8323329.13614.1517875246.872553
7281,1.2.276.0.7230010.3.1.4.8323329.12670.1517875241.55542
7282,1.2.276.0.7230010.3.1.4.8323329.10386.1517875223.475035
7283,1.2.276.0.7230010.3.1.4.8323329.4424.1517875182.788031
7284,1.2.276.0.7230010.3.1.4.8323329.2606.1517875173.691775
7285,1.2.276.0.7230010.3.1.4.8323329.4279.1517875182.90696
7286,1.2.276.0.7230010.3.1.4.8323329.32485.1517875160.822981
7287,1.2.276.0.7230010.3.1.4.8323329.14169.1517875250.17326
7288,1.2.276.0.7230010.3.1.4.8323329.11671.1517875234.246195
7289,1.2.276.0.7230010.3.1.4.8323329.1583.1517875168.499993
7290,1.2.276.0.7230010.3.1.4.8323329.3195.1517875176.553396
7291,1.2.276.0.7230010.3.1.4.8323329.4386.1517875182.595456
7292,1.2.276.0.7230010.3.1.4.8323329.31771.1517875156.773421
7293,1.2.276.0.7230010.3.1.4.8323329.13709.1517875247.318659
7294,1.2.276.0.7230010.3.1.4.8323329.4009.1517875180.621532
7295,1.2.276.0.7230010.3.1.4.8323329.12753.1517875241.648215
7296,1.2.276.0.7230010.3.1.4.8323329.4490.1517875183.128697
7297,1.2.276.0.7230010.3.1.4.8323329.10697.1517875225.126974
7298,1.2.276.0.7230010.3.1.4.8323329.10634.1517875224.647661
7299,1.2.276.0.7230010.3.1.4.8323329.2857.1517875175.110270
7300,1.2.276.0.7230010.3.1.4.8323329.2174.1517875171.489135
7301,1.2.276.0.7230010.3.1.4.8323329.2548.1517875173.323110
7302,1.2.276.0.7230010.3.1.4.8323329.2165.1517875171.437685
7303,1.2.276.0.7230010.3.1.4.8323329.13837.1517875248.208063
7304,1.2.276.0.7230010.3.1.4.8323329.31667.1517875156.221085
7305,1.2.276.0.7230010.3.1.4.8323329.434.1517875162.915932
7306,1.2.276.0.7230010.3.1.4.8323329.13753.1517875247.748495
7307,1.2.276.0.7230010.3.1.4.8323329.12487.1517875239.352967
7308,1.2.276.0.7230010.3.1.4.8323329.13822.1517875248.113941
7309,1.2.276.0.7230010.3.1.4.8323329.31995.1517875157.921027
7310,1.2.276.0.7230010.3.1.4.8323329.32645.1517875161.612568
7311,1.2.276.0.7230010.3.1.4.8323329.14014.1517875249.140139
7312,1.2.276.0.7230010.3.1.4.8323329.4871.1517875185.185952
7313,1.2.276.0.7230010.3.1.4.8323329.10520.1517875224.82979
7314,1.2.276.0.7230010.3.1.4.8323329.32287.1517875159.439426
7315,1.2.276.0.7230010.3.1.4.8323329.2858.1517875175.102926
7316,1.2.276.0.7230010.3.1.4.8323329.5740.1517875190.6680
7317,1.2.276.0.7230010.3.1.4.8323329.10249.1517875222.824497
7318,1.2.276.0.7230010.3.1.4.8323329.3100.1517875176.93973
7319,1.2.276.0.7230010.3.1.4.8323329.13962.1517875248.863342
7320,1.2.276.0.7230010.3.1.4.8323329.3709.1517875179.104083
7321,1.2.276.0.7230010.3.1.4.8323329.10027.1517875221.30689
7322,1.2.276.0.7230010.3.1.4.8323329.13401.1517875245.151502
7323,1.2.276.0.7230010.3.1.4.8323329.3099.1517875176.96225
7324,1.2.276.0.7230010.3.1.4.8323329.5354.1517875187.737031
7325,1.2.276.0.7230010.3.1.4.8323329.1470.1517875167.949686
7326,1.2.276.0.7230010.3.1.4.8323329.12590.1517875239.924542
7327,1.2.276.0.7230010.3.1.4.8323329.3638.1517875178.785259
7328,1.2.276.0.7230010.3.1.4.8323329.5464.1517875188.288367
7329,1.2.276.0.7230010.3.1.4.8323329.3427.1517875177.802582
7330,1.2.276.0.7230010.3.1.4.8323329.11866.1517875236.100668
7331,1.2.276.0.7230010.3.1.4.8323329.5616.1517875189.91929
7332,1.2.276.0.7230010.3.1.4.8323329.3597.1517875178.625969
7333,1.2.276.0.7230010.3.1.4.8323329.3388.1517875177.614646
7334,1.2.276.0.7230010.3.1.4.8323329.5521.1517875188.633867
7335,1.2.276.0.7230010.3.1.4.8323329.2394.1517875172.523534
7336,1.2.276.0.7230010.3.1.4.8323329.1682.1517875168.902631
7337,1.2.276.0.7230010.3.1.4.8323329.2321.1517875172.164680
7338,1.2.276.0.7230010.3.1.4.8323329.32699.1517875161.856434
7339,1.2.276.0.7230010.3.1.4.8323329.12375.1517875238.869995
7340,1.2.276.0.7230010.3.1.4.8323329.1058.1517875166.100769
7341,1.2.276.0.7230010.3.1.4.8323329.3508.1517875178.152185
7342,1.2.276.0.7230010.3.1.4.8323329.2136.1517875171.310190
7343,1.2.276.0.7230010.3.1.4.8323329.2878.1517875175.188420
7344,1.2.276.0.7230010.3.1.4.8323329.11898.1517875236.351388
7345,1.2.276.0.7230010.3.1.4.8323329.3932.1517875180.183895
7346,1.2.276.0.7230010.3.1.4.8323329.13776.1517875247.864481
7347,1.2.276.0.7230010.3.1.4.8323329.5762.1517875190.207461
7348,1.2.276.0.7230010.3.1.4.8323329.14254.1517875250.452010
7349,1.2.276.0.7230010.3.1.4.8323329.3120.1517875176.194354
7350,1.2.276.0.7230010.3.1.4.8323329.5136.1517875186.589587
7351,1.2.276.0.7230010.3.1.4.8323329.13992.1517875249.22755
7352,1.2.276.0.7230010.3.1.4.8323329.3815.1517875179.613404
7353,1.2.276.0.7230010.3.1.4.8323329.11043.1517875230.64239
7354,1.2.276.0.7230010.3.1.4.8323329.10937.1517875228.284179
7355,1.2.276.0.7230010.3.1.4.8323329.12989.1517875242.904176
7356,1.2.276.0.7230010.3.1.4.8323329.11056.1517875230.475630
7357,1.2.276.0.7230010.3.1.4.8323329.1130.1517875166.422767
7358,1.2.276.0.7230010.3.1.4.8323329.10631.1517875224.629432
7359,1.2.276.0.7230010.3.1.4.8323329.31784.1517875156.807062
7360,1.2.276.0.7230010.3.1.4.8323329.32471.1517875160.769925
7361,1.2.276.0.7230010.3.1.4.8323329.2197.1517875171.597892
7362,1.2.276.0.7230010.3.1.4.8323329.11096.1517875230.995912
7363,1.2.276.0.7230010.3.1.4.8323329.1766.1517875169.318619
7364,1.2.276.0.7230010.3.1.4.8323329.12664.1517875241.34925
7365,1.2.276.0.7230010.3.1.4.8323329.2539.1517875173.268842
7366,1.2.276.0.7230010.3.1.4.8323329.3318.1517875177.245740
7367,1.2.276.0.7230010.3.1.4.8323329.11721.1517875234.471809
7368,1.2.276.0.7230010.3.1.4.8323329.13708.1517875247.315378
7369,1.2.276.0.7230010.3.1.4.8323329.32624.1517875161.525820
7370,1.2.276.0.7230010.3.1.4.8323329.14346.1517875251.434127
7371,1.2.276.0.7230010.3.1.4.8323329.2147.1517875171.360386
7372,1.2.276.0.7230010.3.1.4.8323329.1592.1517875168.533276
7373,1.2.276.0.7230010.3.1.4.8323329.3251.1517875176.885463
7374,1.2.276.0.7230010.3.1.4.8323329.31652.1517875156.83900
7375,1.2.276.0.7230010.3.1.4.8323329.32765.1517875162.241309
7376,1.2.276.0.7230010.3.1.4.8323329.1558.1517875168.394158
7377,1.2.276.0.7230010.3.1.4.8323329.2886.1517875175.225303
7378,1.2.276.0.7230010.3.1.4.8323329.1723.1517875169.107832
7379,1.2.276.0.7230010.3.1.4.8323329.32698.1517875161.880118
7380,1.2.276.0.7230010.3.1.4.8323329.13544.1517875246.562643
7381,1.2.276.0.7230010.3.1.4.8323329.11468.1517875233.84782
7382,1.2.276.0.7230010.3.1.4.8323329.2702.1517875174.132570
7383,1.2.276.0.7230010.3.1.4.8323329.425.1517875162.876307
7384,1.2.276.0.7230010.3.1.4.8323329.574.1517875163.503792
7385,1.2.276.0.7230010.3.1.4.8323329.13727.1517875247.422234
7386,1.2.276.0.7230010.3.1.4.8323329.5724.1517875189.772775
7387,1.2.276.0.7230010.3.1.4.8323329.10522.1517875224.90148
7388,1.2.276.0.7230010.3.1.4.8323329.13153.1517875243.906565
7389,1.2.276.0.7230010.3.1.4.8323329.4008.1517875180.621635
7390,1.2.276.0.7230010.3.1.4.8323329.1290.1517875167.145267
7391,1.2.276.0.7230010.3.1.4.8323329.5444.1517875188.172398
7392,1.2.276.0.7230010.3.1.4.8323329.10821.1517875225.774184
7393,1.2.276.0.7230010.3.1.4.8323329.3086.1517875176.6822
7394,1.2.276.0.7230010.3.1.4.8323329.2937.1517875175.424132
7395,1.2.276.0.7230010.3.1.4.8323329.1483.1517875168.34732
7396,1.2.276.0.7230010.3.1.4.8323329.4998.1517875185.915169
7397,1.2.276.0.7230010.3.1.4.8323329.12907.1517875242.482234
7398,1.2.276.0.7230010.3.1.4.8323329.11220.1517875231.783758
7399,1.2.276.0.7230010.3.1.4.8323329.11073.1517875230.888220
7400,1.2.276.0.7230010.3.1.4.8323329.5588.1517875188.904989
7401,1.2.276.0.7230010.3.1.4.8323329.10534.1517875224.166224
7402,1.2.276.0.7230010.3.1.4.8323329.5522.1517875188.638771
7403,1.2.276.0.7230010.3.1.4.8323329.4427.1517875182.818135
7404,1.2.276.0.7230010.3.1.4.8323329.5482.1517875188.416518
7405,1.2.276.0.7230010.3.1.4.8323329.32327.1517875160.80717
7406,1.2.276.0.7230010.3.1.4.8323329.12093.1517875237.343630
7407,1.2.276.0.7230010.3.1.4.8323329.3292.1517875177.122329
7408,1.2.276.0.7230010.3.1.4.8323329.11727.1517875234.495747
7409,1.2.276.0.7230010.3.1.4.8323329.11771.1517875234.713982
7410,1.2.276.0.7230010.3.1.4.8323329.31701.1517875156.392542
7411,1.2.276.0.7230010.3.1.4.8323329.12242.1517875238.173792
7412,1.2.276.0.7230010.3.1.4.8323329.11637.1517875234.42061
7413,1.2.276.0.7230010.3.1.4.8323329.11017.1517875229.949619
7414,1.2.276.0.7230010.3.1.4.8323329.2560.1517875173.410402
7415,1.2.276.0.7230010.3.1.4.8323329.2509.1517875173.92910
7416,1.2.276.0.7230010.3.1.4.8323329.13654.1517875247.63820
7417,1.2.276.0.7230010.3.1.4.8323329.1730.1517875169.140930
7418,1.2.276.0.7230010.3.1.4.8323329.11641.1517875234.65057
7419,1.2.276.0.7230010.3.1.4.8323329.4181.1517875181.543650
7420,1.2.276.0.7230010.3.1.4.8323329.3082.1517875175.983997
7421,1.2.276.0.7230010.3.1.4.8323329.32318.1517875160.9956
7422,1.2.276.0.7230010.3.1.4.8323329.5485.1517875188.418652
7423,1.2.276.0.7230010.3.1.4.8323329.32569.1517875161.255037
7424,1.2.276.0.7230010.3.1.4.8323329.10342.1517875223.256454
7425,1.2.276.0.7230010.3.1.4.8323329.11370.1517875232.645517
7426,1.2.276.0.7230010.3.1.4.8323329.3875.1517875179.932640
7427,1.2.276.0.7230010.3.1.4.8323329.11016.1517875229.592794
7428,1.2.276.0.7230010.3.1.4.8323329.3980.1517875180.483873
7429,1.2.276.0.7230010.3.1.4.8323329.14564.1517875252.726608
7430,1.2.276.0.7230010.3.1.4.8323329.32304.1517875159.793821
7431,1.2.276.0.7230010.3.1.4.8323329.3816.1517875179.617636
7432,1.2.276.0.7230010.3.1.4.8323329.448.1517875162.988074
7433,1.2.276.0.7230010.3.1.4.8323329.12363.1517875238.803027
7434,1.2.276.0.7230010.3.1.4.8323329.10510.1517875224.32321
7435,1.2.276.0.7230010.3.1.4.8323329.32510.1517875160.944512
7436,1.2.276.0.7230010.3.1.4.8323329.4929.1517875185.534802
7437,1.2.276.0.7230010.3.1.4.8323329.3018.1517875175.679553
7438,1.2.276.0.7230010.3.1.4.8323329.11933.1517875236.523546
7439,1.2.276.0.7230010.3.1.4.8323329.3833.1517875179.704201
7440,1.2.276.0.7230010.3.1.4.8323329.2663.1517875173.932279
7441,1.2.276.0.7230010.3.1.4.8323329.12740.1517875241.573194
7442,1.2.276.0.7230010.3.1.4.8323329.5359.1517875187.749312
7443,1.2.276.0.7230010.3.1.4.8323329.1576.1517875168.475041
7444,1.2.276.0.7230010.3.1.4.8323329.11853.1517875236.41207
7445,1.2.276.0.7230010.3.1.4.8323329.11982.1517875236.756889
7446,1.2.276.0.7230010.3.1.4.8323329.14530.1517875252.554209
7447,1.2.276.0.7230010.3.1.4.8323329.14473.1517875252.266892
7448,1.2.276.0.7230010.3.1.4.8323329.5110.1517875186.455298
7449,1.2.276.0.7230010.3.1.4.8323329.4693.1517875184.149553
7450,1.2.276.0.7230010.3.1.4.8323329.11824.1517875235.295912
7451,1.2.276.0.7230010.3.1.4.8323329.12333.1517875238.638487
7452,1.2.276.0.7230010.3.1.4.8323329.13485.1517875245.543764
7453,1.2.276.0.7230010.3.1.4.8323329.1497.1517875168.106306
7454,1.2.276.0.7230010.3.1.4.8323329.1064.1517875166.120137
7455,1.2.276.0.7230010.3.1.4.8323329.1277.1517875167.81950
7456,1.2.276.0.7230010.3.1.4.8323329.5234.1517875187.108352
7457,1.2.276.0.7230010.3.1.4.8323329.13206.1517875244.135749
7458,1.2.276.0.7230010.3.1.4.8323329.2313.1517875172.107269
7459,1.2.276.0.7230010.3.1.4.8323329.13291.1517875244.527846
7460,1.2.276.0.7230010.3.1.4.8323329.32474.1517875160.777736
7461,1.2.276.0.7230010.3.1.4.8323329.3344.1517875177.387601
7462,1.2.276.0.7230010.3.1.4.8323329.32206.1517875159.15752
7463,1.2.276.0.7230010.3.1.4.8323329.4130.1517875181.242085
7464,1.2.276.0.7230010.3.1.4.8323329.12602.1517875240.101006
7465,1.2.276.0.7230010.3.1.4.8323329.12967.1517875242.776728
7466,1.2.276.0.7230010.3.1.4.8323329.3979.1517875180.481738
7467,1.2.276.0.7230010.3.1.4.8323329.3221.1517875176.698119
7468,1.2.276.0.7230010.3.1.4.8323329.32447.1517875160.669981
7469,1.2.276.0.7230010.3.1.4.8323329.2938.1517875175.428728
7470,1.2.276.0.7230010.3.1.4.8323329.3145.1517875176.315654
7471,1.2.276.0.7230010.3.1.4.8323329.12111.1517875237.434414
7472,1.2.276.0.7230010.3.1.4.8323329.11091.1517875230.979810
7473,1.2.276.0.7230010.3.1.4.8323329.13086.1517875243.514324
7474,1.2.276.0.7230010.3.1.4.8323329.2450.1517875172.809409
7475,1.2.276.0.7230010.3.1.4.8323329.1300.1517875167.172832
7476,1.2.276.0.7230010.3.1.4.8323329.10606.1517875224.513437
7477,1.2.276.0.7230010.3.1.4.8323329.10978.1517875229.7960
7478,1.2.276.0.7230010.3.1.4.8323329.13879.1517875248.459068
7479,1.2.276.0.7230010.3.1.4.8323329.12092.1517875237.346649
7480,1.2.276.0.7230010.3.1.4.8323329.14332.1517875251.365104
7481,1.2.276.0.7230010.3.1.4.8323329.31959.1517875157.707879
7482,1.2.276.0.7230010.3.1.4.8323329.2028.1517875170.776571
7483,1.2.276.0.7230010.3.1.4.8323329.3076.1517875175.941221
7484,1.2.276.0.7230010.3.1.4.8323329.11141.1517875231.381221
7485,1.2.276.0.7230010.3.1.4.8323329.3187.1517875176.493591
7486,1.2.276.0.7230010.3.1.4.8323329.31949.1517875157.650922
7487,1.2.276.0.7230010.3.1.4.8323329.4177.1517875181.520808
7488,1.2.276.0.7230010.3.1.4.8323329.13381.1517875245.19525
7489,1.2.276.0.7230010.3.1.4.8323329.10195.1517875222.579098
7490,1.2.276.0.7230010.3.1.4.8323329.32148.1517875158.689716
7491,1.2.276.0.7230010.3.1.4.8323329.10445.1517875223.758891
7492,1.2.276.0.7230010.3.1.4.8323329.2401.1517875172.546991
7493,1.2.276.0.7230010.3.1.4.8323329.11670.1517875234.243046
7494,1.2.276.0.7230010.3.1.4.8323329.12606.1517875240.99498
7495,1.2.276.0.7230010.3.1.4.8323329.10300.1517875223.39283
7496,1.2.276.0.7230010.3.1.4.8323329.10928.1517875228.79410
7497,1.2.276.0.7230010.3.1.4.8323329.3511.1517875178.163702
7498,1.2.276.0.7230010.3.1.4.8323329.31820.1517875157.38187
7499,1.2.276.0.7230010.3.1.4.8323329.13785.1517875247.908574
7500,1.2.276.0.7230010.3.1.4.8323329.2660.1517875173.928386
7501,1.2.276.0.7230010.3.1.4.8323329.3613.1517875178.684743
7502,1.2.276.0.7230010.3.1.4.8323329.1260.1517875167.4831
7503,1.2.276.0.7230010.3.1.4.8323329.10063.1517875221.813178
7504,1.2.276.0.7230010.3.1.4.8323329.12106.1517875237.411853
7505,1.2.276.0.7230010.3.1.4.8323329.13364.1517875244.847615
7506,1.2.276.0.7230010.3.1.4.8323329.3350.1517875177.426289
7507,1.2.276.0.7230010.3.1.4.8323329.14262.1517875250.487328
7508,1.2.276.0.7230010.3.1.4.8323329.32099.1517875158.432266
7509,1.2.276.0.7230010.3.1.4.8323329.14570.1517875252.754464
7510,1.2.276.0.7230010.3.1.4.8323329.11802.1517875234.938131
7511,1.2.276.0.7230010.3.1.4.8323329.10418.1517875223.624723
7512,1.2.276.0.7230010.3.1.4.8323329.13520.1517875246.420359
7513,1.2.276.0.7230010.3.1.4.8323329.3754.1517875179.285028
7514,1.2.276.0.7230010.3.1.4.8323329.1090.1517875166.281504
7515,1.2.276.0.7230010.3.1.4.8323329.1643.1517875168.714981
7516,1.2.276.0.7230010.3.1.4.8323329.4142.1517875181.320127
7517,1.2.276.0.7230010.3.1.4.8323329.10346.1517875223.277415
7518,1.2.276.0.7230010.3.1.4.8323329.1937.1517875170.331435
7519,1.2.276.0.7230010.3.1.4.8323329.14037.1517875249.269889
7520,1.2.276.0.7230010.3.1.4.8323329.1719.1517875169.94205
7521,1.2.276.0.7230010.3.1.4.8323329.32012.1517875158.9206
7522,1.2.276.0.7230010.3.1.4.8323329.12291.1517875238.404883
7523,1.2.276.0.7230010.3.1.4.8323329.10495.1517875223.952788
7524,1.2.276.0.7230010.3.1.4.8323329.12843.1517875242.121374
7525,1.2.276.0.7230010.3.1.4.8323329.11437.1517875232.932286
7526,1.2.276.0.7230010.3.1.4.8323329.4796.1517875184.852693
7527,1.2.276.0.7230010.3.1.4.8323329.4784.1517875184.787324
7528,1.2.276.0.7230010.3.1.4.8323329.4232.1517875181.839448
7529,1.2.276.0.7230010.3.1.4.8323329.32504.1517875160.920006
7530,1.2.276.0.7230010.3.1.4.8323329.5367.1517875187.797938
7531,1.2.276.0.7230010.3.1.4.8323329.12241.1517875238.163011
7532,1.2.276.0.7230010.3.1.4.8323329.11729.1517875234.511546
7533,1.2.276.0.7230010.3.1.4.8323329.31685.1517875156.329584
7534,1.2.276.0.7230010.3.1.4.8323329.32201.1517875158.995526
7535,1.2.276.0.7230010.3.1.4.8323329.13833.1517875248.176265
7536,1.2.276.0.7230010.3.1.4.8323329.12474.1517875239.281786
7537,1.2.276.0.7230010.3.1.4.8323329.13261.1517875244.388638
7538,1.2.276.0.7230010.3.1.4.8323329.2130.1517875171.288778
7539,1.2.276.0.7230010.3.1.4.8323329.4355.1517875182.446855
7540,1.2.276.0.7230010.3.1.4.8323329.14046.1517875249.318016
7541,1.2.276.0.7230010.3.1.4.8323329.10715.1517875225.231769
7542,1.2.276.0.7230010.3.1.4.8323329.12505.1517875239.442564
7543,1.2.276.0.7230010.3.1.4.8323329.13984.1517875248.968709
7544,1.2.276.0.7230010.3.1.4.8323329.10353.1517875223.323222
7545,1.2.276.0.7230010.3.1.4.8323329.32392.1517875160.367110
7546,1.2.276.0.7230010.3.1.4.8323329.501.1517875163.206998
7547,1.2.276.0.7230010.3.1.4.8323329.1799.1517875169.623028
7548,1.2.276.0.7230010.3.1.4.8323329.2327.1517875172.197926
7549,1.2.276.0.7230010.3.1.4.8323329.1561.1517875168.421792
7550,1.2.276.0.7230010.3.1.4.8323329.12555.1517875239.694138
7551,1.2.276.0.7230010.3.1.4.8323329.11020.1517875229.971239
7552,1.2.276.0.7230010.3.1.4.8323329.4395.1517875182.632090
7553,1.2.276.0.7230010.3.1.4.8323329.5139.1517875186.600205
7554,1.2.276.0.7230010.3.1.4.8323329.1524.1517875168.220214
7555,1.2.276.0.7230010.3.1.4.8323329.10972.1517875228.906258
7556,1.2.276.0.7230010.3.1.4.8323329.13357.1517875244.811168
7557,1.2.276.0.7230010.3.1.4.8323329.5555.1517875188.788524
7558,1.2.276.0.7230010.3.1.4.8323329.5321.1517875187.612843
7559,1.2.276.0.7230010.3.1.4.8323329.1482.1517875168.22269
7560,1.2.276.0.7230010.3.1.4.8323329.3380.1517875177.577465
7561,1.2.276.0.7230010.3.1.4.8323329.2031.1517875170.797652
7562,1.2.276.0.7230010.3.1.4.8323329.2816.1517875174.868049
7563,1.2.276.0.7230010.3.1.4.8323329.5079.1517875186.318455
7564,1.2.276.0.7230010.3.1.4.8323329.4440.1517875182.865105
7565,1.2.276.0.7230010.3.1.4.8323329.3872.1517875179.922962
7566,1.2.276.0.7230010.3.1.4.8323329.14335.1517875251.369818
7567,1.2.276.0.7230010.3.1.4.8323329.32590.1517875161.376601
7568,1.2.276.0.7230010.3.1.4.8323329.462.1517875163.54988
7569,1.2.276.0.7230010.3.1.4.8323329.10669.1517875224.969281
7570,1.2.276.0.7230010.3.1.4.8323329.12191.1517875237.895586
7571,1.2.276.0.7230010.3.1.4.8323329.3044.1517875175.777896
7572,1.2.276.0.7230010.3.1.4.8323329.1304.1517875167.193152
7573,1.2.276.0.7230010.3.1.4.8323329.4156.1517875181.399618
7574,1.2.276.0.7230010.3.1.4.8323329.11433.1517875232.907958
7575,1.2.276.0.7230010.3.1.4.8323329.2520.1517875173.151156
7576,1.2.276.0.7230010.3.1.4.8323329.11381.1517875232.704497
7577,1.2.276.0.7230010.3.1.4.8323329.13672.1517875247.148118
7578,1.2.276.0.7230010.3.1.4.8323329.13271.1517875244.437178
7579,1.2.276.0.7230010.3.1.4.8323329.32711.1517875161.917336
7580,1.2.276.0.7230010.3.1.4.8323329.410.1517875162.823600
7581,1.2.276.0.7230010.3.1.4.8323329.12139.1517875237.629670
7582,1.2.276.0.7230010.3.1.4.8323329.4798.1517875184.863740
7583,1.2.276.0.7230010.3.1.4.8323329.12169.1517875237.810574
7584,1.2.276.0.7230010.3.1.4.8323329.32352.1517875160.166042
7585,1.2.276.0.7230010.3.1.4.8323329.4198.1517875181.665241
7586,1.2.276.0.7230010.3.1.4.8323329.31779.1517875156.799850
7587,1.2.276.0.7230010.3.1.4.8323329.11658.1517875234.186345
7588,1.2.276.0.7230010.3.1.4.8323329.423.1517875162.870092
7589,1.2.276.0.7230010.3.1.4.8323329.14594.1517875252.897511
7590,1.2.276.0.7230010.3.1.4.8323329.12845.1517875242.143333
7591,1.2.276.0.7230010.3.1.4.8323329.2221.1517875171.694888
7592,1.2.276.0.7230010.3.1.4.8323329.10209.1517875222.631111
7593,1.2.276.0.7230010.3.1.4.8323329.12433.1517875239.99829
7594,1.2.276.0.7230010.3.1.4.8323329.4133.1517875181.272105
7595,1.2.276.0.7230010.3.1.4.8323329.2646.1517875173.859594
7596,1.2.276.0.7230010.3.1.4.8323329.32045.1517875158.181231
7597,1.2.276.0.7230010.3.1.4.8323329.1157.1517875166.516622
7598,1.2.276.0.7230010.3.1.4.8323329.13492.1517875245.551967
7599,1.2.276.0.7230010.3.1.4.8323329.4514.1517875183.247298
7600,1.2.276.0.7230010.3.1.4.8323329.13217.1517875244.193031
7601,1.2.276.0.7230010.3.1.4.8323329.2696.1517875174.90114
7602,1.2.276.0.7230010.3.1.4.8323329.5204.1517875186.948178
7603,1.2.276.0.7230010.3.1.4.8323329.4659.1517875184.19019
7604,1.2.276.0.7230010.3.1.4.8323329.3242.1517875176.837519
7605,1.2.276.0.7230010.3.1.4.8323329.13077.1517875243.452523
7606,1.2.276.0.7230010.3.1.4.8323329.12935.1517875242.605026
7607,1.2.276.0.7230010.3.1.4.8323329.2055.1517875170.929507
7608,1.2.276.0.7230010.3.1.4.8323329.4046.1517875180.864544
7609,1.2.276.0.7230010.3.1.4.8323329.10731.1517875225.339875
7610,1.2.276.0.7230010.3.1.4.8323329.2483.1517875172.995258
7611,1.2.276.0.7230010.3.1.4.8323329.1688.1517875168.934325
7612,1.2.276.0.7230010.3.1.4.8323329.12800.1517875241.924136
7613,1.2.276.0.7230010.3.1.4.8323329.490.1517875163.168771
7614,1.2.276.0.7230010.3.1.4.8323329.14020.1517875249.171540
7615,1.2.276.0.7230010.3.1.4.8323329.32037.1517875158.141616
7616,1.2.276.0.7230010.3.1.4.8323329.3007.1517875175.635885
7617,1.2.276.0.7230010.3.1.4.8323329.14333.1517875251.376490
7618,1.2.276.0.7230010.3.1.4.8323329.5379.1517875187.846527
7619,1.2.276.0.7230010.3.1.4.8323329.3650.1517875178.829405
7620,1.2.276.0.7230010.3.1.4.8323329.4193.1517875181.638569
7621,1.2.276.0.7230010.3.1.4.8323329.10123.1517875222.206419
7622,1.2.276.0.7230010.3.1.4.8323329.4857.1517875185.132192
7623,1.2.276.0.7230010.3.1.4.8323329.1537.1517875168.281914
7624,1.2.276.0.7230010.3.1.4.8323329.2860.1517875175.110329
7625,1.2.276.0.7230010.3.1.4.8323329.1468.1517875167.947063
7626,1.2.276.0.7230010.3.1.4.8323329.397.1517875162.763470
7627,1.2.276.0.7230010.3.1.4.8323329.10530.1517875224.151248
7628,1.2.276.0.7230010.3.1.4.8323329.3570.1517875178.472245
7629,1.2.276.0.7230010.3.1.4.8323329.11849.1517875236.15545
7630,1.2.276.0.7230010.3.1.4.8323329.13557.1517875246.608609
7631,1.2.276.0.7230010.3.1.4.8323329.4258.1517875181.973840
7632,1.2.276.0.7230010.3.1.4.8323329.2566.1517875173.452535
7633,1.2.276.0.7230010.3.1.4.8323329.1314.1517875167.222290
7634,1.2.276.0.7230010.3.1.4.8323329.14252.1517875250.437924
7635,1.2.276.0.7230010.3.1.4.8323329.11092.1517875230.983055
7636,1.2.276.0.7230010.3.1.4.8323329.4719.1517875184.295708
7637,1.2.276.0.7230010.3.1.4.8323329.32687.1517875161.809750
7638,1.2.276.0.7230010.3.1.4.8323329.3109.1517875176.141883
7639,1.2.276.0.7230010.3.1.4.8323329.4094.1517875181.100674
7640,1.2.276.0.7230010.3.1.4.8323329.12255.1517875238.247437
7641,1.2.276.0.7230010.3.1.4.8323329.3117.1517875176.183714
7642,1.2.276.0.7230010.3.1.4.8323329.14402.1517875251.927679
7643,1.2.276.0.7230010.3.1.4.8323329.32296.1517875159.755383
7644,1.2.276.0.7230010.3.1.4.8323329.3537.1517875178.285580
7645,1.2.276.0.7230010.3.1.4.8323329.1353.1517875167.355882
7646,1.2.276.0.7230010.3.1.4.8323329.3296.1517875177.141850
7647,1.2.276.0.7230010.3.1.4.8323329.1337.1517875167.297636
7648,1.2.276.0.7230010.3.1.4.8323329.2574.1517875173.546568
7649,1.2.276.0.7230010.3.1.4.8323329.10435.1517875223.711707
7650,1.2.276.0.7230010.3.1.4.8323329.5692.1517875189.622486
7651,1.2.276.0.7230010.3.1.4.8323329.4340.1517875182.354827
7652,1.2.276.0.7230010.3.1.4.8323329.13437.1517875245.324187
7653,1.2.276.0.7230010.3.1.4.8323329.5316.1517875187.576412
7654,1.2.276.0.7230010.3.1.4.8323329.31911.1517875157.458446
7655,1.2.276.0.7230010.3.1.4.8323329.14027.1517875249.216542
7656,1.2.276.0.7230010.3.1.4.8323329.10187.1517875222.531834
7657,1.2.276.0.7230010.3.1.4.8323329.14247.1517875250.419853
7658,1.2.276.0.7230010.3.1.4.8323329.12645.1517875240.950980
